"aquaticSiteType","siteID","locationID","year","samplingImpractical","habitatType","samplerType","targetTaxaPresent","chemSubsampleID","sampleCollected","benthicArea","sampleDepth","growthForm","taxonID","class","arealAdjDryMass","arealAdjAshFreeDryMass","biomass","type"
"stream","KING","Q2",2019,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q3",2019,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q4",2019,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q5",2019,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q6",2019,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q7",2019,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q8",2019,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,4.52,3.4,3.4,"plant"
"stream","KING","Q8",2019,NA,"riffle","quadrat, benthic","Y","KING.20190711.GREENMOSS.Q8","Y",0.25,NA,"submerged","2PLANT",NA,0.99,0.63,0.63,"plant"
"stream","KING","Q9",2019,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q10",2019,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q1",2020,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,1.57,0.98,0.98,"plant"
"stream","KING","Q2",2020,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q3",2020,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q4",2020,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,NA,"UNKALG",NA,0.82,0.5,0.5,"plant"
"stream","KING","Q5",2020,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,0.36,0.21,0.21,"plant"
"stream","KING","Q6",2020,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,0.9,0.51,0.51,"plant"
"stream","KING","Q7",2020,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q8",2020,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,6.55,3.6,3.6,"plant"
"stream","KING","Q10",2020,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q9",2020,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,8.59,4.45,4.45,"plant"
"stream","KING","Q1",2021,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","KING","Q2",2021,NA,"run","quadrat, benthic","Y",NA,"N",0.25,NA,"submerged",NA,NA,NA,NA,NA,"plant"
"stream","KING","Q3",2021,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q4",2021,NA,"run","quadrat, benthic","Y",NA,"N",0.25,NA,"submerged",NA,NA,NA,NA,NA,"plant"
"stream","KING","Q5",2021,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","KING","Q6",2021,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q7",2021,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","KING","Q8",2021,NA,"riffle","quadrat, benthic","Y",NA,"N",0.25,NA,"submerged",NA,NA,NA,NA,NA,"plant"
"stream","KING","Q9",2021,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q10",2021,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q1",2022,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","KING","Q2",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q3",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q4",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q5",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q6",2022,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","KING","Q7",2022,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q8",2022,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q9",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","KING","Q10",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2017,NA,"riffle",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2017,NA,"riffle",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q3",2017,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,2.66,0.73,0.73,"plant"
"stream","MCDI","Q4",2017,NA,"riffle",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q5",2017,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,0.93,0.61,0.61,"plant"
"stream","MCDI","Q5",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q3",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q4",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2019,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2019,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q3",2019,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q4",2019,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q5",2019,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2020,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2020,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,24.9,16.13,16.13,"plant"
"stream","MCDI","Q3",2020,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,8.84,5.05,5.05,"plant"
"stream","MCDI","Q4",2020,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,130.9,31.46,31.46,"plant"
"stream","MCDI","Q5",2020,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2021,NA,"riffle","quadrat, benthic","Y",NA,"N",0.25,NA,"submerged",NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2021,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q3",2021,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q4",2021,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q5",2021,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q1",2022,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q2",2022,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q3",2022,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","MCDI","Q4",2022,NA,"riffle","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","UNKALG",NA,NA,NA,NA,"plant"
"stream","MCDI","Q5",2022,NA,"riffle","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2016,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2016,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2016,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2016,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2016,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2017,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2017,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2017,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2017,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2018,NA,"step pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2018,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2018,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2018,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2018,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2019,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2019,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2019,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2019,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2020,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2020,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2020,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2020,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2021,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2021,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q1",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q2",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q3",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q4",2022,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q5",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q6",2022,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q7",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q8",2022,NA,"pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q9",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","LECO","Q10",2022,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q8",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2016,NA,"riffle","mini quadrat","Y",NA,"Y",0.01,NA,"submerged","2PLANT",NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2016,NA,"riffle","mini quadrat","Y","WALK.20160701.POPI14.Q3","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",NA,NA,NA,"plant"
"stream","WALK","Q10",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q1",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2016,NA,"riffle","mini quadrat","Y","WALK.20160701.POPI14.Q7","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",NA,NA,NA,"plant"
"stream","WALK","Q9",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2016,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q4",2016,NA,"riffle","mini quadrat","Y","WALK.20160701.POPI14.Q4","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",NA,NA,NA,"plant"
"stream","WALK","Q1",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2017,NA,"riffle","mini quadrat","Y","WALK.20170710.POPI14.Q3","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",0.21,0.16,0.16,"plant"
"stream","WALK","Q4",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2017,NA,"riffle","mini quadrat","Y","WALK.20170710.POPI14.Q7","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",2.16,1.64,1.64,"plant"
"stream","WALK","Q8",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q9",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q10",2017,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q1",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q4",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2018,NA,"riffle","mini quadrat","Y","WALK.20180717.POPI14.Q7","Y",0.01,NA,"emergent","POPI14","Hepaticopsida",1148,841.88,841.88,"plant"
"stream","WALK","Q9",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q10",2018,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q8",2018,NA,"riffle",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q1",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q4",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2019,NA,"riffle","mini quadrat","Y","WALK.20190702.POPI14.Q7","Y",0.01,NA,"submerged","POPI14","Hepaticopsida",76.51,62.92,62.92,"plant"
"stream","WALK","Q8",2019,NA,"step pool","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q9",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q10",2019,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q1",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q4",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q8",2020,NA,"run","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q9",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q10",2020,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q1",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q2",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q3",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q4",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q5",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q6",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","WALK","Q7",2021,NA,"riffle","mini quadrat","N",NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,"plant"
